transaction_id,customer_id,transaction_hour,account_age_days,previous_chargebacks,merchant_category,transaction_country,device_type,is_international,is_high_risk_merchant,transaction_amount,transaction_velocity_1h,transaction_velocity_24h,avg_transaction_amount_30d,risk_label
TXN0003934,CUST00759,7,365.0,0.0,online_services,US,desktop,0,1,428.2,1.0,3.0,310.62,0
TXN0003935,CUST00202,3,618.0,0.0,grocery,US,tablet,0,0,236.02,1.0,2.0,167.4,0
TXN0003936,CUST00147,22,,0.0,online_services,US,mobile,0,1,138.17,0.0,3.0,290.85,0
TXN0003937,CUST00471,11,897.0,0.0,electronics,US,mobile,0,0,467.97,0.0,2.0,251.25,0
TXN0003938,CUST00654,1,736.0,1.0,restaurant,US,mobile,0,0,231.6,2.0,11.0,734.77,1
TXN0003939,CUST00943,3,216.0,0.0,electronics,UK,mobile,1,0,910.94,2.0,10.0,571.13,0
TXN0003940,CUST00198,4,1299.0,1.0,travel,US,desktop,0,1,1663.38,3.0,5.0,758.68,1
TXN0003941,CUST00916,2,541.0,0.0,online_services,CA,mobile,1,1,,1.0,10.0,301.99,1
TXN0003942,CUST00425,8,216.0,0.0,fashion,AU,mobile,1,0,646.18,1.0,3.0,944.57,0
TXN0003943,CUST00665,20,159.0,0.0,grocery,US,mobile,0,0,261.91,0.0,0.0,278.93,0
TXN0003944,CUST00491,17,807.0,0.0,travel,UK,tablet,1,1,47.19,2.0,8.0,155.56,0
TXN0003945,CUST00887,10,1104.0,1.0,fuel,US,mobile,0,0,161.76,0.0,8.0,667.72,0
TXN0003946,CUST00895,2,943.0,0.0,travel,UK,mobile,1,1,1328.88,1.0,7.0,650.94,0
TXN0003947,CUST00141,22,430.0,0.0,restaurant,US,mobile,0,0,102.1,0.0,2.0,297.19,0
TXN0003948,CUST00312,1,454.0,0.0,online_services,UK,mobile,1,1,371.38,1.0,5.0,330.55,0
TXN0003949,CUST00164,8,763.0,1.0,grocery,US,desktop,0,0,874.55,1.0,6.0,545.05,0
TXN0003950,CUST00313,13,213.0,0.0,electronics,AU,mobile,1,0,366.73,0.0,2.0,421.8,0
TXN0003951,CUST00020,3,1106.0,0.0,grocery,US,mobile,0,0,290.08,0.0,2.0,264.54,0
TXN0003952,CUST00081,8,833.0,0.0,fashion,US,desktop,0,0,118.49,2.0,2.0,458.13,0
TXN0003953,CUST00580,12,289.0,0.0,grocery,US,mobile,0,0,134.3,0.0,1.0,205.09,0
TXN0003954,CUST00130,17,523.0,0.0,travel,CA,desktop,1,1,104.74,0.0,4.0,389.57,0
TXN0003955,CUST00598,14,481.0,0.0,travel,UK,desktop,1,1,294.22,1.0,10.0,475.73,0
TXN0003956,CUST00729,9,334.0,0.0,electronics,IN,desktop,1,0,282.56,0.0,2.0,155.81,0
TXN0003957,CUST00932,15,1051.0,0.0,electronics,CA,mobile,1,0,336.52,0.0,0.0,743.37,0
TXN0003958,CUST00983,11,72.0,2.0,electronics,US,mobile,0,0,671.13,1.0,5.0,211.78,0
TXN0003959,CUST00304,19,888.0,0.0,fuel,US,mobile,0,0,267.82,0.0,1.0,437.19,0
TXN0003960,CUST00914,4,1031.0,1.0,online_services,US,mobile,0,1,1137.44,0.0,9.0,339.63,1
TXN0003961,CUST00370,1,523.0,0.0,fashion,IN,mobile,1,0,264.54,2.0,4.0,344.78,0
TXN0003962,CUST00856,9,30.0,0.0,fuel,IN,mobile,1,0,496.24,1.0,5.0,424.45,0
TXN0003963,CUST00852,0,164.0,0.0,fuel,US,mobile,0,0,178.75,1.0,2.0,362.7,0
TXN0003964,CUST00383,6,289.0,0.0,fuel,UK,mobile,1,0,130.42,0.0,1.0,687.16,0
TXN0003965,CUST00907,16,576.0,1.0,grocery,UK,tablet,1,0,1744.18,0.0,9.0,686.6,1
TXN0003966,CUST00444,15,985.0,3.0,restaurant,US,desktop,0,0,560.48,1.0,6.0,954.77,0
TXN0003967,CUST00424,23,195.0,0.0,online_services,CA,mobile,1,1,224.19,4.0,7.0,446.12,0
TXN0003968,CUST00160,2,562.0,1.0,grocery,US,,0,0,485.88,1.0,9.0,359.6,1
TXN0003969,CUST00177,13,98.0,0.0,electronics,AU,tablet,1,0,1199.67,0.0,2.0,349.69,0
TXN0003970,CUST00628,9,1178.0,2.0,fashion,US,mobile,0,0,263.19,0.0,12.0,450.03,1
TXN0003971,CUST00707,21,178.0,0.0,fuel,US,mobile,0,0,537.06,1.0,2.0,711.4,0
TXN0003972,CUST00894,6,487.0,2.0,grocery,US,mobile,0,0,205.35,1.0,5.0,329.99,0
TXN0003973,CUST00489,16,554.0,1.0,online_services,US,desktop,0,1,595.64,3.0,5.0,439.95,1
TXN0003974,CUST00326,5,556.0,0.0,travel,US,mobile,0,1,442.4,1.0,1.0,466.15,0
TXN0003975,CUST00597,22,176.0,0.0,online_services,UK,desktop,1,1,937.75,2.0,5.0,554.08,0
TXN0003976,CUST00288,21,381.0,0.0,fuel,US,desktop,0,0,202.14,0.0,1.0,421.38,0
TXN0003977,CUST00592,3,188.0,0.0,online_services,,desktop,1,1,412.01,5.0,7.0,353.4,1
TXN0003978,CUST00663,16,531.0,0.0,grocery,US,mobile,0,0,287.99,0.0,2.0,351.27,0
TXN0003979,CUST00572,8,263.0,0.0,travel,IN,mobile,1,1,916.89,3.0,6.0,448.42,0
TXN0003980,CUST00572,3,465.0,0.0,grocery,US,mobile,0,0,280.29,0.0,3.0,355.58,0
TXN0003981,CUST00353,6,631.0,0.0,grocery,US,mobile,0,0,368.21,0.0,1.0,274.07,0
TXN0003982,CUST00027,22,436.0,0.0,fuel,US,desktop,0,0,146.65,0.0,5.0,660.94,0
TXN0003983,CUST00953,1,385.0,0.0,grocery,US,desktop,0,0,506.4,0.0,3.0,260.43,0
TXN0003984,CUST00042,16,275.0,0.0,electronics,US,desktop,0,0,69.89,0.0,6.0,346.78,0
TXN0003985,CUST00680,23,446.0,0.0,online_services,IN,mobile,1,1,666.59,1.0,7.0,335.44,0
TXN0003986,CUST00422,7,211.0,0.0,travel,US,mobile,0,1,708.48,0.0,1.0,391.04,0
TXN0003987,CUST00597,22,696.0,0.0,fashion,US,desktop,0,0,1232.29,2.0,3.0,653.86,0
TXN0003988,CUST00176,14,558.0,0.0,restaurant,CA,tablet,1,0,707.28,0.0,2.0,659.75,0
TXN0003989,CUST00528,14,495.0,0.0,online_services,US,mobile,0,1,158.92,0.0,3.0,202.72,0
TXN0003990,CUST00609,7,1261.0,0.0,fuel,CA,desktop,1,0,790.26,1.0,1.0,468.34,0
TXN0003991,CUST00965,15,151.0,2.0,travel,AU,mobile,1,1,1728.44,0.0,4.0,779.07,1
TXN0003992,CUST00493,18,697.0,0.0,electronics,UK,mobile,1,0,137.03,,1.0,553.27,0
TXN0003993,CUST00197,10,430.0,1.0,travel,US,desktop,0,1,905.92,3.0,7.0,397.89,1
TXN0003994,CUST00609,1,599.0,0.0,fashion,US,desktop,0,0,23.79,0.0,1.0,375.45,0
TXN0003995,CUST00576,22,321.0,1.0,fuel,US,mobile,0,0,317.98,2.0,3.0,342.07,0
TXN0003996,CUST00841,23,440.0,0.0,travel,US,desktop,0,1,471.9,0.0,1.0,409.52,0
TXN0003997,CUST00852,16,311.0,0.0,online_services,US,desktop,0,1,905.02,2.0,3.0,342.99,0
TXN0003998,CUST00516,15,153.0,1.0,electronics,AU,mobile,1,0,1193.16,5.0,9.0,485.08,1
TXN0003999,CUST00513,14,1317.0,0.0,fuel,US,desktop,0,0,255.77,0.0,2.0,267.12,0
TXN0004000,CUST00021,12,63.0,1.0,electronics,US,mobile,0,0,408.85,3.0,11.0,464.41,1
TXN0004001,CUST00111,14,173.0,0.0,fuel,US,mobile,0,0,409.72,1.0,2.0,310.37,0
TXN0004002,CUST00056,3,1082.0,0.0,restaurant,US,mobile,0,0,52.82,0.0,4.0,2426.42,0
TXN0004003,CUST00065,15,474.0,0.0,fashion,US,mobile,0,0,369.43,0.0,2.0,428.34,0
TXN0004004,CUST00841,11,190.0,1.0,restaurant,AU,mobile,1,0,437.7,0.0,7.0,280.8,0
TXN0004005,CUST00097,3,394.0,0.0,online_services,US,mobile,0,1,447.76,1.0,4.0,236.79,0
TXN0004006,CUST00143,2,1263.0,0.0,online_services,AU,desktop,1,1,1160.35,1.0,6.0,403.61,0
TXN0004007,CUST00879,21,470.0,0.0,online_services,UK,mobile,1,1,155.65,4.0,8.0,365.92,1
TXN0004008,CUST00434,16,419.0,1.0,grocery,IN,mobile,1,0,1499.53,3.0,9.0,436.53,1
TXN0004009,CUST00636,21,359.0,0.0,online_services,US,desktop,0,1,60.14,2.0,2.0,191.14,0
TXN0004010,CUST00678,17,160.0,2.0,electronics,US,mobile,0,0,805.07,3.0,,657.32,1
TXN0004011,CUST00085,17,590.0,0.0,restaurant,US,mobile,0,0,460.75,0.0,3.0,577.98,0
TXN0004012,CUST00587,22,230.0,0.0,electronics,AU,mobile,1,0,402.37,1.0,2.0,352.09,0
TXN0004013,CUST00343,16,280.0,0.0,fuel,UK,mobile,1,0,156.87,1.0,1.0,353.75,0
TXN0004014,CUST00935,11,859.0,0.0,electronics,UK,mobile,1,0,495.56,0.0,0.0,727.86,0
TXN0004015,CUST00293,22,959.0,0.0,grocery,US,mobile,0,0,510.49,0.0,0.0,387.26,0
TXN0004016,CUST00955,20,69.0,0.0,electronics,US,mobile,0,0,95.71,0.0,0.0,381.28,0
TXN0004017,CUST00570,23,791.0,0.0,fuel,US,mobile,0,0,223.73,1.0,2.0,479.42,0
TXN0004018,CUST00649,3,562.0,0.0,fuel,US,mobile,0,0,286.01,0.0,6.0,961.86,0
TXN0004019,CUST00610,11,966.0,0.0,restaurant,US,mobile,0,0,282.76,0.0,2.0,289.91,0
TXN0004020,CUST00703,22,482.0,0.0,online_services,US,mobile,0,1,468.32,2.0,1.0,371.86,0
TXN0004021,CUST00242,21,408.0,0.0,fashion,UK,desktop,1,0,175.81,0.0,3.0,504.99,0
TXN0004022,CUST00830,20,576.0,0.0,travel,IN,mobile,1,1,905.65,1.0,7.0,312.74,0
TXN0004023,CUST00560,19,148.0,0.0,restaurant,UK,mobile,1,0,178.54,0.0,2.0,333.26,0
TXN0004024,CUST00959,14,808.0,0.0,grocery,UK,tablet,1,0,98.77,1.0,3.0,296.82,0
TXN0004025,CUST00031,22,371.0,1.0,travel,IN,desktop,1,1,623.95,2.0,6.0,557.16,0
TXN0004026,CUST00390,15,282.0,0.0,electronics,US,mobile,0,0,299.86,0.0,2.0,353.13,0
TXN0004027,CUST00276,4,216.0,1.0,restaurant,US,mobile,0,0,281.37,1.0,9.0,296.17,1
TXN0004028,CUST00531,20,688.0,0.0,travel,UK,desktop,1,1,191.37,2.0,8.0,413.97,0
TXN0004029,CUST00153,14,1026.0,1.0,online_services,US,tablet,0,1,240.79,0.0,5.0,602.64,0
TXN0004030,CUST00382,16,714.0,0.0,online_services,US,mobile,0,1,,0.0,1.0,330.09,0
TXN0004031,CUST00067,17,487.0,0.0,restaurant,US,mobile,0,0,212.3,0.0,0.0,234.11,0
TXN0004032,CUST00877,4,512.0,0.0,online_services,US,desktop,0,1,36.28,3.0,5.0,298.04,0
TXN0004033,CUST00883,12,391.0,0.0,electronics,US,mobile,0,0,561.4,0.0,1.0,853.82,0
TXN0004034,CUST00213,18,1013.0,0.0,fuel,US,desktop,0,0,95.92,0.0,2.0,411.76,0
TXN0004035,CUST00654,12,428.0,0.0,restaurant,US,mobile,0,0,2066.36,0.0,5.0,603.66,0
TXN0004036,CUST00375,17,947.0,0.0,grocery,US,tablet,0,0,141.63,0.0,1.0,527.37,0
TXN0004037,CUST00743,13,300.0,1.0,travel,IN,tablet,1,1,428.86,2.0,9.0,375.08,1
TXN0004038,CUST00212,3,1470.0,3.0,travel,IN,mobile,1,1,1158.23,1.0,11.0,886.25,1
TXN0004039,CUST00078,3,449.0,0.0,travel,CA,mobile,1,1,92.46,4.0,10.0,640.77,1
TXN0004040,CUST00725,19,696.0,0.0,restaurant,IN,mobile,1,0,348.05,3.0,1.0,423.44,0
TXN0004041,CUST00627,19,84.0,3.0,electronics,US,mobile,0,0,1524.59,2.0,9.0,544.28,1
TXN0004042,CUST00603,18,871.0,1.0,restaurant,CA,mobile,1,0,1656.62,4.0,4.0,705.48,1
TXN0004043,CUST00781,12,176.0,0.0,restaurant,US,mobile,0,0,306.31,0.0,6.0,453.29,0
TXN0004044,CUST00922,11,1273.0,0.0,online_services,UK,mobile,1,1,263.19,2.0,11.0,317.05,0
TXN0004045,CUST00380,6,499.0,0.0,fuel,US,desktop,0,0,72.68,0.0,6.0,301.82,0
TXN0004046,CUST00679,11,186.0,3.0,travel,CA,mobile,1,1,950.92,2.0,7.0,1008.19,0
TXN0004047,CUST00057,20,433.0,0.0,electronics,US,desktop,0,0,236.64,0.0,3.0,403.7,0
TXN0004048,CUST00795,3,688.0,0.0,fashion,US,tablet,0,0,173.88,0.0,1.0,254.05,0
TXN0004049,CUST00025,1,889.0,0.0,electronics,CA,mobile,1,0,107.09,3.0,6.0,198.21,0
TXN0004050,CUST00880,1,802.0,1.0,online_services,UK,mobile,1,1,1138.99,2.0,7.0,1239.79,1
TXN0004051,CUST00446,4,841.0,0.0,restaurant,US,mobile,0,0,189.03,0.0,5.0,441.37,0
TXN0004052,CUST00065,22,276.0,0.0,grocery,UK,mobile,1,0,54.29,0.0,2.0,358.63,0
TXN0004053,CUST00920,9,188.0,0.0,electronics,US,desktop,0,0,204.7,0.0,4.0,518.69,0
TXN0004054,CUST00759,9,337.0,2.0,travel,UK,mobile,1,1,473.02,2.0,8.0,374.21,1
TXN0004055,CUST00253,8,136.0,0.0,grocery,US,desktop,0,0,493.14,0.0,4.0,624.7,0
TXN0004056,CUST00898,12,100.0,0.0,fashion,CA,desktop,1,0,214.3,0.0,2.0,744.58,0
TXN0004057,CUST00967,6,297.0,0.0,fashion,US,mobile,0,0,198.31,0.0,1.0,424.88,0
TXN0004058,CUST00043,4,1338.0,0.0,grocery,IN,mobile,1,0,313.24,1.0,9.0,163.92,0
TXN0004059,CUST00096,9,1170.0,0.0,online_services,US,mobile,0,1,934.43,2.0,0.0,908.9,0
TXN0004060,CUST00553,9,142.0,0.0,fashion,US,desktop,0,0,338.61,0.0,2.0,630.92,0
TXN0004061,CUST00226,5,344.0,0.0,grocery,US,mobile,0,0,130.1,0.0,3.0,370.37,0
TXN0004062,CUST00773,18,776.0,1.0,restaurant,US,tablet,0,0,211.49,1.0,5.0,428.46,0
TXN0004063,CUST00678,20,463.0,0.0,grocery,US,desktop,0,0,709.23,1.0,0.0,613.73,0
TXN0004064,CUST00435,7,629.0,0.0,restaurant,CA,mobile,1,0,34.41,2.0,4.0,524.67,0
TXN0004065,CUST00790,0,53.0,0.0,online_services,US,mobile,0,1,752.46,1.0,7.0,446.22,0
TXN0004066,CUST00600,16,792.0,0.0,travel,US,mobile,0,1,1602.79,0.0,1.0,540.32,0
TXN0004067,CUST00378,6,731.0,0.0,travel,US,mobile,0,1,59.02,0.0,0.0,822.32,0
TXN0004068,CUST00177,13,56.0,0.0,fashion,US,mobile,0,0,100.12,0.0,3.0,343.63,0
TXN0004069,CUST00426,20,211.0,0.0,fuel,US,mobile,0,0,286.97,1.0,3.0,1716.92,0
TXN0004070,CUST00914,20,201.0,0.0,fuel,AU,mobile,1,0,128.43,1.0,0.0,373.61,0
TXN0004071,CUST00708,16,140.0,0.0,grocery,US,mobile,0,0,223.06,2.0,2.0,1254.77,0
TXN0004072,CUST00306,8,85.0,0.0,online_services,US,mobile,0,1,1069.04,2.0,7.0,723.36,0
TXN0004073,CUST00778,16,158.0,0.0,restaurant,US,mobile,0,0,385.83,0.0,1.0,470.63,0
TXN0004074,CUST00503,4,313.0,0.0,travel,AU,desktop,1,1,1868.47,2.0,6.0,994.46,0
TXN0004075,CUST00267,19,515.0,0.0,online_services,UK,mobile,1,1,69.04,1.0,7.0,385.87,0
TXN0004076,CUST00585,7,368.0,0.0,travel,IN,mobile,1,1,673.86,1.0,4.0,597.78,0
TXN0004077,CUST00007,5,1115.0,0.0,travel,US,mobile,0,1,718.6,0.0,1.0,403.43,0
TXN0004078,CUST00919,10,130.0,0.0,fashion,AU,mobile,1,0,481.34,0.0,0.0,343.1,0
TXN0004079,CUST00507,18,57.0,0.0,travel,CA,mobile,1,1,334.97,1.0,5.0,750.13,0
TXN0004080,CUST00475,3,365.0,1.0,fuel,AU,desktop,1,0,303.18,3.0,9.0,293.4,1
TXN0004081,CUST00296,17,63.0,0.0,electronics,US,desktop,0,0,310.22,0.0,1.0,261.86,0
TXN0004082,CUST00163,0,224.0,0.0,fashion,UK,tablet,1,0,409.56,1.0,15.0,555.15,0
TXN0004083,CUST00484,12,528.0,1.0,grocery,US,mobile,0,0,1280.5,1.0,7.0,607.48,0
TXN0004084,CUST00596,13,607.0,0.0,electronics,US,desktop,0,0,166.55,0.0,3.0,215.7,0
TXN0004085,CUST00071,23,237.0,0.0,fashion,US,desktop,0,0,403.95,0.0,1.0,208.48,0
TXN0004086,CUST00566,0,672.0,2.0,online_services,UK,desktop,1,1,1288.43,2.0,6.0,558.42,1
TXN0004087,CUST00904,10,119.0,0.0,fashion,IN,mobile,1,0,144.96,1.0,3.0,350.72,0
TXN0004088,CUST00558,16,567.0,0.0,restaurant,UK,mobile,1,0,171.99,1.0,3.0,445.76,0
TXN0004089,CUST00910,3,82.0,0.0,electronics,UK,desktop,1,0,219.94,3.0,5.0,401.47,1
TXN0004090,CUST00943,11,2396.0,0.0,electronics,UK,desktop,1,0,104.46,0.0,2.0,420.6,0
TXN0004091,CUST00237,9,939.0,0.0,fuel,UK,desktop,1,0,147.82,0.0,2.0,509.55,0
TXN0004092,CUST00103,5,217.0,0.0,electronics,US,mobile,0,0,371.49,1.0,3.0,318.22,0
TXN0004093,CUST00209,0,467.0,0.0,travel,US,mobile,0,1,1495.33,2.0,4.0,608.17,0
TXN0004094,CUST00553,6,170.0,0.0,fuel,CA,tablet,1,0,360.62,0.0,2.0,616.98,0
TXN0004095,CUST00827,20,690.0,0.0,online_services,US,mobile,0,1,90.41,0.0,0.0,256.67,0
TXN0004096,CUST00467,15,1011.0,1.0,travel,CA,desktop,1,1,587.03,1.0,16.0,980.81,1
TXN0004097,CUST00453,23,1060.0,0.0,fuel,CA,mobile,1,0,566.91,1.0,5.0,444.67,0
TXN0004098,CUST00267,13,1013.0,0.0,grocery,US,desktop,0,0,128.7,0.0,2.0,403.42,0
TXN0004099,CUST00385,22,916.0,0.0,online_services,AU,mobile,1,1,811.89,2.0,6.0,588.29,0
TXN0004100,CUST00774,19,574.0,0.0,fuel,US,mobile,0,0,423.11,0.0,1.0,334.69,0
TXN0004101,CUST00847,19,465.0,0.0,grocery,US,mobile,0,0,200.09,0.0,5.0,500.02,0
TXN0004102,CUST00386,5,378.0,0.0,fuel,US,mobile,0,0,52.96,0.0,1.0,572.44,0
TXN0004103,CUST00876,21,239.0,0.0,grocery,AU,mobile,1,0,547.85,0.0,2.0,692.23,0
TXN0004104,CUST00258,4,352.0,3.0,travel,IN,desktop,1,1,1208.73,0.0,10.0,764.24,1
TXN0004105,CUST00282,23,322.0,0.0,online_services,US,mobile,0,1,357.13,0.0,0.0,431.14,0
TXN0004106,CUST00625,20,131.0,0.0,online_services,US,tablet,0,1,2079.91,1.0,2.0,943.39,0
TXN0004107,CUST00874,17,376.0,0.0,fuel,US,mobile,0,0,115.72,0.0,3.0,148.94,0
TXN0004108,CUST00039,14,406.0,0.0,restaurant,US,mobile,0,0,826.56,0.0,3.0,251.76,0
TXN0004109,CUST00485,5,163.0,1.0,fuel,US,tablet,0,0,573.36,1.0,7.0,1770.18,0
TXN0004110,CUST00928,18,818.0,0.0,grocery,UK,desktop,1,0,300.1,0.0,2.0,293.26,0
TXN0004111,CUST00219,0,553.0,1.0,online_services,CA,desktop,1,1,1002.31,4.0,9.0,581.16,1
TXN0004112,CUST00128,0,145.0,0.0,fashion,UK,mobile,1,0,477.08,5.0,4.0,293.87,0
TXN0004113,CUST00519,12,531.0,0.0,travel,US,tablet,0,1,138.16,1.0,0.0,341.43,0
TXN0004114,CUST00612,2,297.0,0.0,restaurant,US,desktop,0,0,1660.77,1.0,2.0,431.81,0
TXN0004115,CUST00927,9,370.0,0.0,fashion,CA,desktop,1,0,101.04,0.0,1.0,258.38,0
TXN0004116,CUST00891,20,454.0,0.0,fashion,UK,tablet,1,0,183.94,2.0,2.0,333.92,0
TXN0004117,CUST00687,2,1095.0,0.0,travel,US,mobile,0,1,1069.24,2.0,5.0,529.52,0
TXN0004118,CUST00618,8,303.0,0.0,fuel,US,mobile,0,0,628.83,0.0,2.0,282.29,0
TXN0004119,CUST00612,7,593.0,,electronics,CA,mobile,1,0,575.97,0.0,11.0,427.38,1
TXN0004120,CUST00259,2,257.0,4.0,restaurant,US,desktop,0,0,1444.07,1.0,13.0,643.83,1
TXN0004121,CUST00989,12,793.0,0.0,fuel,UK,desktop,1,0,103.35,0.0,0.0,176.5,0
TXN0004122,CUST00965,5,606.0,1.0,travel,US,desktop,0,1,249.77,1.0,5.0,727.48,0
TXN0004123,CUST00365,12,396.0,0.0,electronics,US,mobile,0,0,182.86,0.0,4.0,319.74,0
TXN0004124,CUST00757,22,990.0,0.0,travel,UK,desktop,1,1,765.96,3.0,5.0,397.45,0
TXN0004125,CUST00786,19,1659.0,0.0,travel,US,desktop,0,1,45.38,1.0,2.0,370.97,0
TXN0004126,CUST00543,19,397.0,0.0,fashion,US,mobile,0,0,494.93,1.0,1.0,347.91,0
TXN0004127,CUST00648,11,603.0,1.0,online_services,US,mobile,0,1,652.61,3.0,5.0,352.84,1
TXN0004128,CUST00523,12,465.0,0.0,fuel,UK,tablet,1,0,402.19,0.0,3.0,177.17,0
TXN0004129,CUST00906,1,2511.0,0.0,travel,CA,mobile,1,1,1129.36,2.0,11.0,707.66,0
TXN0004130,CUST00813,20,402.0,0.0,fuel,US,mobile,0,0,239.49,0.0,3.0,164.34,0
TXN0004131,CUST00886,23,283.0,0.0,electronics,CA,mobile,1,0,133.7,0.0,3.0,307.73,0
TXN0004132,CUST00015,22,307.0,0.0,fashion,US,mobile,0,0,143.52,0.0,1.0,259.35,0
TXN0004133,CUST00128,15,999.0,0.0,electronics,US,mobile,0,0,190.4,0.0,0.0,276.28,0
TXN0004134,CUST00574,22,855.0,0.0,electronics,US,desktop,0,0,-66.64,1.0,2.0,553.59,0
TXN0004135,CUST00108,5,811.0,0.0,fashion,UK,mobile,1,0,262.84,1.0,1.0,502.8,0
TXN0004136,CUST00886,18,868.0,0.0,fuel,US,desktop,0,0,139.13,0.0,3.0,254.29,0
TXN0004137,CUST00532,20,868.0,0.0,electronics,US,mobile,0,0,168.95,1.0,1.0,653.45,0
TXN0004138,CUST00669,12,587.0,0.0,grocery,US,tablet,0,0,207.53,0.0,1.0,420.05,0
TXN0004139,CUST00268,16,590.0,1.0,fuel,US,mobile,0,0,1726.53,2.0,7.0,1211.34,0
TXN0004140,CUST00161,22,300.0,0.0,online_services,AU,desktop,1,1,658.9,1.0,10.0,272.71,0
TXN0004141,CUST00259,8,383.0,0.0,online_services,US,mobile,0,1,733.77,0.0,1.0,715.09,0
TXN0004142,CUST00923,16,883.0,0.0,travel,US,mobile,0,1,339.85,1.0,2.0,403.96,0
TXN0004143,CUST00101,1,230.0,0.0,fashion,US,mobile,0,0,179.15,1.0,3.0,470.94,0
TXN0004144,CUST00505,18,491.0,0.0,online_services,US,mobile,0,1,85.95,0.0,4.0,462.64,0
TXN0004145,CUST00734,18,320.0,4.0,fashion,CA,mobile,1,0,4772.75,3.0,9.0,1512.93,1
TXN0004146,CUST00570,23,203.0,0.0,fuel,US,desktop,0,0,1017.15,0.0,1.0,478.19,0
TXN0004147,CUST00246,6,1597.0,3.0,grocery,US,mobile,0,0,1430.06,3.0,10.0,525.83,1
TXN0004148,CUST00639,21,653.0,2.0,grocery,CA,mobile,1,0,1054.94,2.0,3.0,470.55,0
TXN0004149,CUST00794,9,265.0,1.0,grocery,US,mobile,0,0,549.38,2.0,4.0,1047.97,0
TXN0004150,CUST00836,9,1948.0,0.0,grocery,UK,mobile,1,0,271.61,0.0,1.0,203.49,0
TXN0004151,CUST00536,19,170.0,1.0,restaurant,CA,mobile,1,0,1483.45,0.0,9.0,355.45,0
TXN0004152,CUST00130,8,1670.0,0.0,fashion,US,mobile,0,0,53.91,0.0,1.0,438.22,0
TXN0004153,CUST00352,16,561.0,0.0,electronics,US,desktop,0,0,149.94,0.0,2.0,384.28,0
TXN0004154,CUST00195,14,269.0,0.0,fashion,US,mobile,0,0,246.77,0.0,1.0,773.9,0
TXN0004155,CUST00792,1,160.0,0.0,online_services,CA,desktop,1,1,162.15,0.0,10.0,622.22,1
TXN0004156,CUST00915,3,810.0,0.0,fashion,UK,mobile,1,0,74.44,0.0,7.0,259.99,0
TXN0004157,CUST00929,18,1215.0,0.0,fashion,US,mobile,0,0,144.52,3.0,2.0,245.25,0
TXN0004158,CUST00665,16,135.0,1.0,grocery,US,tablet,0,0,803.18,2.0,5.0,291.2,0
TXN0004159,CUST00381,4,74.0,0.0,grocery,UK,mobile,1,0,2113.59,4.0,6.0,825.95,0
TXN0004160,CUST00644,6,600.0,0.0,restaurant,US,mobile,0,0,171.1,1.0,2.0,217.52,0
TXN0004161,CUST00226,17,390.0,0.0,fuel,US,desktop,0,0,1102.02,0.0,2.0,305.52,0
TXN0004162,CUST00700,20,560.0,1.0,fashion,US,desktop,0,0,408.84,1.0,8.0,640.48,0
TXN0004163,CUST00475,21,318.0,0.0,travel,UK,mobile,1,1,221.27,2.0,10.0,380.1,0
TXN0004164,CUST00476,6,420.0,0.0,fuel,US,mobile,0,0,74.83,1.0,3.0,481.73,0
TXN0004165,CUST00264,16,1299.0,0.0,online_services,US,mobile,0,1,172.65,0.0,2.0,182.45,0
TXN0004166,CUST00371,6,564.0,0.0,restaurant,CA,desktop,1,0,53.38,0.0,3.0,199.14,0
TXN0004167,CUST00485,3,999.0,0.0,online_services,US,desktop,0,1,3672.48,4.0,7.0,1640.82,1
TXN0004168,CUST00433,7,188.0,0.0,grocery,US,desktop,0,0,106.05,0.0,1.0,240.7,0
TXN0004169,CUST00645,12,176.0,0.0,online_services,UK,tablet,1,1,326.1,2.0,13.0,162.1,0
TXN0004170,CUST00210,3,1315.0,0.0,fashion,US,mobile,0,0,167.07,0.0,1.0,209.39,0
TXN0004171,CUST00571,5,248.0,1.0,grocery,UK,mobile,1,0,700.46,1.0,9.0,614.47,1
TXN0004172,CUST00939,4,878.0,0.0,fuel,US,tablet,0,0,230.18,1.0,6.0,779.03,0
TXN0004173,CUST00376,11,1303.0,0.0,electronics,US,mobile,0,0,522.99,1.0,2.0,804.89,0
TXN0004174,CUST00394,3,365.0,0.0,grocery,US,mobile,0,0,367.44,0.0,1.0,239.57,0
TXN0004175,CUST00449,23,883.0,0.0,grocery,CA,mobile,1,0,296.91,0.0,1.0,550.81,0
TXN0004176,CUST00942,8,796.0,1.0,restaurant,UK,tablet,1,0,876.8,2.0,6.0,458.37,0
TXN0004177,CUST00363,3,136.0,0.0,electronics,US,desktop,0,0,329.28,0.0,3.0,185.09,0
TXN0004178,CUST00875,18,492.0,0.0,fuel,US,mobile,0,0,88.15,0.0,2.0,424.51,0
TXN0004179,CUST00456,23,445.0,0.0,travel,US,mobile,0,1,200.63,0.0,1.0,212.52,0
TXN0004180,CUST00724,13,434.0,0.0,travel,AU,mobile,1,1,422.86,1.0,6.0,536.48,0
TXN0004181,CUST00727,4,400.0,0.0,travel,IN,mobile,1,1,566.36,4.0,5.0,770.42,1
TXN0004182,CUST00225,17,562.0,1.0,fashion,US,tablet,0,0,1082.48,3.0,9.0,439.24,1
